EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorkedPrevious,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverTime_encoded,AgeGroup
1081600,55,Yes,Travel_Rarely,Cardiology,13,4,Marketing,1,Male,4,4,Nurse,3,Single,143798,6,Yes,17,3,3,0,24,2,2,19,7,3,8,1,46-55
1665397,56,No,Travel_Rarely,Maternity,23,3,Life Sciences,4,Male,3,4,Therapist,2,Married,140721,4,Yes,12,3,1,1,33,0,3,19,16,15,9,1,56-65
1073438,34,No,Non-Travel,Maternity,26,1,Technical Degree,1,Female,2,1,Other,3,Divorced,21305,1,No,20,4,3,3,5,2,3,5,4,0,0,0,26-35
1858522,40,No,Travel_Rarely,Maternity,2,1,Medical,2,Female,4,2,Nurse,3,Divorced,66959,5,No,20,4,2,3,15,0,3,12,11,11,8,0,36-45
1528867,34,No,Travel_Rarely,Maternity,29,3,Medical,2,Male,3,2,Nurse,3,Married,57005,4,No,13,3,1,2,10,1,3,8,7,7,7,0,26-35
1648657,31,Yes,Travel_Frequently,Cardiology,2,3,Life Sciences,3,Female,2,1,Other,4,Single,29243,7,No,14,3,3,0,3,3,4,1,0,0,0,0,26-35
1805986,35,Yes,Travel_Frequently,Cardiology,18,4,Marketing,4,Female,3,2,Nurse,3,Married,48447,0,Yes,18,3,3,1,5,0,2,4,2,3,2,1,26-35
1272720,38,No,Travel_Frequently,Maternity,7,3,Life Sciences,4,Male,4,1,Other,3,Divorced,27405,1,No,11,3,4,3,4,2,3,4,2,0,3,0,36-45
1415194,34,No,Travel_Rarely,Maternity,2,4,Technical Degree,3,Female,3,2,Nurse,4,Single,70214,1,No,11,3,4,0,14,2,4,14,11,4,11,0,26-35
1176516,28,No,Travel_Rarely,Cardiology,26,3,Life Sciences,3,Male,2,2,Nurse,1,Married,49602,1,No,11,3,3,1,5,0,3,5,3,0,4,0,26-35
1542102,31,Yes,Travel_Rarely,Maternity,22,4,Medical,4,Male,3,2,Therapist,3,Married,64880,1,Yes,15,3,4,2,10,3,2,10,2,6,7,1,26-35
1872881,39,No,Travel_Rarely,Cardiology,21,4,Life Sciences,1,Male,2,2,Nurse,4,Married,64260,3,Yes,12,3,4,2,8,2,4,5,4,1,4,1,36-45
1588882,51,No,Travel_Frequently,Cardiology,2,3,Marketing,2,Male,3,3,Nurse,2,Married,111258,2,No,11,3,2,0,14,5,3,4,2,3,2,0,46-55
1278061,41,No,Travel_Frequently,Maternity,22,3,Life Sciences,4,Female,3,2,Other,4,Divorced,57404,3,Yes,14,3,1,2,12,4,2,6,2,3,3,1,36-45
1220976,37,No,Travel_Rarely,Maternity,4,1,Life Sciences,3,Male,3,1,Other,3,Married,31458,7,Yes,15,3,4,0,8,2,3,6,4,1,3,1,36-45
1068192,33,No,Travel_Frequently,Cardiology,5,1,Life Sciences,2,Male,3,2,Nurse,4,Married,104979,6,No,13,3,1,0,8,2,4,5,4,1,2,0,26-35
1633178,32,No,Travel_Rarely,Cardiology,2,1,Marketing,3,Male,3,2,Nurse,2,Married,42819,0,Yes,13,3,1,3,4,3,2,3,2,1,2,1,26-35
1432591,39,No,Non-Travel,Maternity,25,2,Life Sciences,3,Male,3,3,Nurse,3,Married,114660,3,No,21,4,2,1,13,2,3,6,4,0,5,0,36-45
1844995,25,No,Travel_Rarely,Cardiology,18,1,Life Sciences,1,Male,4,2,Nurse,3,Married,65436,2,No,11,3,2,0,6,3,2,3,2,1,2,0,18-25
1162157,52,No,Travel_Frequently,Maternity,28,2,Medical,4,Female,4,4,Therapist,3,Married,139094,2,Yes,11,3,2,1,24,3,2,5,3,0,2,1,46-55
1084924,43,No,Travel_Rarely,Maternity,6,3,Medical,1,Female,2,2,Other,3,Single,42851,1,Yes,14,3,1,0,20,3,1,20,7,1,8,1,36-45
1229066,27,No,Travel_Rarely,Cardiology,10,3,Marketing,4,Female,2,2,Nurse,4,Married,60575,1,Yes,11,3,4,0,6,3,3,6,2,4,4,1,26-35
1526314,27,Yes,Travel_Rarely,Maternity,17,4,Life Sciences,4,Female,3,1,Other,3,Single,25137,1,Yes,13,3,4,0,8,2,3,8,2,7,7,1,26-35
1339537,26,No,Travel_Rarely,Maternity,2,1,Medical,1,Male,2,1,Other,4,Single,40992,0,No,12,3,4,0,5,2,3,4,3,1,1,0,26-35
1112703,42,No,Travel_Rarely,Neurology,10,3,Human Resources,3,Female,3,4,Administrative,1,Married,176390,0,No,14,3,3,1,21,5,3,20,7,0,9,0,36-45
1768835,52,No,Travel_Rarely,Maternity,8,4,Other,3,Female,3,1,Nurse,1,Married,30975,9,No,13,3,3,0,12,2,1,5,4,0,4,0,46-55
1742081,37,No,Travel_Rarely,Maternity,11,3,Medical,1,Female,3,1,Nurse,3,Single,38105,4,No,18,3,1,0,8,6,3,3,2,0,2,0,36-45
1729034,35,No,Travel_Frequently,Maternity,18,2,Life Sciences,3,Male,3,3,Therapist,4,Single,98301,2,No,11,3,3,0,10,2,3,2,2,2,2,0,26-35
1141939,25,No,Travel_Rarely,Maternity,1,3,Technical Degree,1,Male,3,1,Nurse,4,Married,33905,4,No,11,3,2,1,7,2,2,3,2,0,2,0,18-25
1115350,26,No,Travel_Rarely,Maternity,7,3,Other,3,Male,4,1,Nurse,1,Single,37569,0,No,12,3,4,0,8,2,3,7,7,0,7,0,26-35
1218088,29,No,Travel_Rarely,Neurology,17,3,Other,2,Male,2,3,Other,1,Single,83874,1,No,13,3,1,0,10,3,2,10,9,0,9,0,26-35
1246982,49,No,Travel_Frequently,Maternity,28,2,Life Sciences,1,Male,2,2,Nurse,1,Single,44982,3,No,20,4,1,0,20,2,3,4,3,1,3,0,46-55
1458822,29,Yes,Travel_Frequently,Maternity,14,1,Other,3,Female,3,3,Nurse,4,Single,79307,0,Yes,12,3,1,0,9,1,3,8,7,7,7,1,26-35
1699413,54,No,Travel_Rarely,Maternity,1,3,Medical,4,Female,3,4,Administrative,4,Single,181944,6,No,19,3,4,0,29,3,2,20,7,12,7,0,46-55
1620973,58,No,Travel_Rarely,Maternity,1,3,Medical,4,Female,3,5,Administrative,1,Married,206861,3,Yes,21,4,3,1,32,3,3,9,8,1,5,1,56-65
1793695,55,No,Travel_Rarely,Maternity,1,4,Medical,2,Male,4,4,Administrative,4,Divorced,154686,2,No,13,3,4,2,31,4,4,7,7,0,0,0,46-55
1583611,36,No,Travel_Rarely,Cardiology,3,4,Marketing,1,Female,3,2,Nurse,2,Single,97419,3,Yes,16,3,4,0,15,3,3,5,4,0,1,1,36-45
1792620,31,Yes,Travel_Frequently,Cardiology,1,4,Life Sciences,2,Female,1,1,Other,3,Single,14270,1,No,12,3,2,0,1,3,3,1,0,0,0,0,26-35
1225271,30,No,Travel_Rarely,Cardiology,7,4,Marketing,4,Female,3,2,Nurse,1,Divorced,50180,7,No,14,3,2,2,8,3,3,3,2,0,2,0,26-35
1703058,31,No,Travel_Rarely,Maternity,8,5,Life Sciences,1,Female,3,4,Administrative,2,Single,172431,3,No,11,3,3,0,9,3,4,3,2,1,0,0,26-35
1613258,34,No,Travel_Frequently,Maternity,1,4,Other,4,Male,3,1,Other,1,Divorced,31458,5,No,14,3,3,2,10,2,3,4,3,1,3,0,26-35
1611839,31,Yes,Travel_Rarely,Maternity,8,3,Life Sciences,1,Female,2,1,Other,2,Single,13241,1,No,12,3,3,0,1,3,4,1,0,0,0,0,26-35
1434118,27,No,Travel_Rarely,Maternity,11,1,Life Sciences,2,Male,3,1,Nurse,1,Married,22040,0,No,14,3,2,0,6,3,4,5,0,1,4,0,26-35
1577542,36,No,Travel_Rarely,Maternity,4,4,Life Sciences,1,Male,2,2,Nurse,4,Single,61005,1,No,16,3,3,0,10,2,2,10,4,1,8,0,36-45
1537620,36,No,Travel_Rarely,Cardiology,16,4,Marketing,3,Female,2,2,Nurse,1,Married,59294,4,No,13,3,1,2,11,3,2,3,2,0,2,0,36-45
1827650,47,No,Travel_Rarely,Maternity,1,3,Technical Degree,1,Male,3,1,Other,4,Married,35910,7,No,12,3,3,1,17,2,2,6,5,1,2,0,46-55
1533398,25,Yes,Travel_Rarely,Cardiology,9,2,Life Sciences,1,Male,2,1,Other,1,Married,46200,3,No,12,3,1,0,6,2,3,3,2,2,2,0,18-25
1469983,37,No,Non-Travel,Maternity,5,2,Technical Degree,3,Male,4,1,Nurse,3,Single,36750,0,No,14,3,1,0,7,2,1,6,5,1,3,0,36-45
1272818,56,No,Travel_Rarely,Maternity,1,2,Life Sciences,1,Female,3,1,Other,1,Married,21693,2,No,22,4,4,1,5,3,4,3,2,1,0,0,56-65
1174986,47,No,Travel_Rarely,Maternity,2,4,Medical,1,Female,3,4,Administrative,3,Married,180275,3,No,19,3,2,2,26,2,4,20,17,5,6,0,46-55
1259120,24,No,Travel_Rarely,Cardiology,4,1,Medical,4,Female,3,2,Nurse,3,Married,43701,1,Yes,12,3,3,2,5,3,3,5,4,0,3,1,18-25
1236111,32,No,Travel_Rarely,Cardiology,7,5,Marketing,4,Male,3,2,Nurse,4,Married,96642,4,No,12,3,3,1,7,3,2,4,3,0,3,0,26-35
1625621,34,No,Travel_Rarely,Maternity,1,3,Life Sciences,4,Female,2,1,Nurse,2,Married,34587,5,No,17,3,1,1,7,2,2,5,4,0,2,0,26-35
1743607,41,No,Travel_Rarely,Maternity,5,5,Medical,2,Male,4,1,Other,3,Married,22334,2,Yes,12,3,1,0,7,5,2,4,2,0,3,1,36-45
1115072,40,No,Non-Travel,Maternity,9,4,Other,3,Male,3,2,Nurse,3,Divorced,41738,3,No,11,3,3,2,11,2,4,8,7,0,7,0,36-45
1497203,31,No,Travel_Rarely,Cardiology,8,2,Life Sciences,1,Male,3,3,Nurse,4,Divorced,113327,1,No,18,3,1,1,13,5,3,13,7,9,9,0,26-35
1821156,46,No,Travel_Rarely,Cardiology,9,3,Marketing,1,Male,3,3,Nurse,4,Divorced,106008,4,No,11,3,1,1,28,1,4,7,7,4,3,0,46-55
1853035,39,Yes,Non-Travel,Maternity,2,3,Life Sciences,1,Female,2,1,Nurse,1,Single,38283,2,Yes,23,4,2,0,11,2,4,1,0,0,0,1,36-45
1549232,31,No,Travel_Frequently,Neurology,1,5,Life Sciences,3,Female,4,3,Therapist,2,Single,78183,1,No,11,3,1,0,10,2,3,10,8,4,7,0,26-35
1211666,45,No,Travel_Rarely,Maternity,20,3,Medical,2,Male,1,3,Nurse,1,Divorced,113936,2,Yes,18,3,2,1,24,2,3,7,7,0,7,1,36-45
1214806,31,No,Travel_Rarely,Neurology,8,2,Medical,4,Female,4,1,Other,2,Single,22145,9,No,18,3,4,0,8,3,3,3,2,0,2,0,26-35
1355585,31,Yes,Travel_Frequently,Maternity,2,3,Life Sciences,2,Male,3,1,Nurse,4,Married,39081,6,Yes,13,3,3,1,7,2,1,2,2,2,2,1,26-35
1341233,45,No,Travel_Rarely,Maternity,29,3,Technical Degree,2,Male,3,3,Therapist,4,Married,98490,4,Yes,18,3,4,2,10,4,4,3,1,1,2,1,36-45
1203781,48,No,Travel_Rarely,Cardiology,7,3,Marketing,3,Male,3,2,Nurse,1,Divorced,57603,4,No,11,3,1,3,15,3,3,2,2,2,2,0,46-55
1234542,34,No,Travel_Rarely,Neurology,9,4,Technical Degree,1,Female,3,1,Other,3,Married,28791,1,No,15,3,4,0,2,0,3,2,2,2,2,0,26-35
1282478,40,No,Non-Travel,Maternity,8,1,Medical,4,Male,2,3,Administrative,2,Divorced,144449,2,No,11,3,3,1,16,5,3,9,8,4,8,0,36-45
1488687,28,No,Travel_Rarely,Cardiology,5,3,Medical,4,Male,3,2,Nurse,1,Single,88862,0,No,18,3,4,0,6,4,3,5,4,1,3,0,26-35
1520049,44,No,Non-Travel,Maternity,5,3,Life Sciences,3,Male,2,1,Nurse,3,Single,33201,3,No,14,3,4,0,7,5,3,5,2,0,3,0,36-45
1811254,53,No,Travel_Rarely,Maternity,2,3,Medical,4,Male,4,4,Administrative,2,Single,174279,4,No,12,3,2,0,35,2,2,9,8,8,8,0,46-55
1028391,49,No,Travel_Rarely,Maternity,5,4,Technical Degree,1,Male,3,2,Nurse,3,Married,69836,2,No,14,3,2,1,20,0,2,3,2,1,2,0,46-55
1759045,40,No,Travel_Rarely,Maternity,2,3,Medical,3,Male,3,1,Other,3,Divorced,24623,2,No,14,3,3,1,8,3,4,3,1,1,2,0,36-45
1613858,44,No,Travel_Rarely,Maternity,20,3,Life Sciences,4,Male,3,1,Other,2,Single,35910,1,No,13,3,3,0,6,3,2,5,2,1,3,0,36-45
1317016,33,No,Travel_Frequently,Cardiology,7,3,Medical,4,Male,3,2,Nurse,1,Married,45917,0,No,14,3,1,2,5,2,3,4,3,0,3,0,26-35
1364493,34,No,Travel_Rarely,Cardiology,3,3,Other,4,Male,1,2,Nurse,1,Single,49970,3,No,18,3,4,0,15,2,3,13,9,3,12,0,26-35
1477875,30,No,Travel_Rarely,Cardiology,16,1,Life Sciences,4,Male,3,2,Nurse,3,Married,55661,8,No,15,3,3,2,4,2,2,2,1,2,2,0,26-35
1439547,42,No,Travel_Frequently,Maternity,9,2,Medical,1,Female,3,1,Nurse,4,Single,38567,1,No,13,3,3,0,12,3,3,12,9,5,8,0,36-45
1869891,44,No,Travel_Frequently,Cardiology,1,5,Marketing,1,Female,3,2,Nurse,3,Married,50064,7,No,12,3,3,1,11,4,2,1,0,0,0,0,36-45
1800991,30,No,Non-Travel,Maternity,7,3,Technical Degree,3,Male,3,1,Other,3,Divorced,13377,0,No,13,3,2,2,1,2,2,1,0,0,0,0,26-35
1081412,57,No,Travel_Rarely,Maternity,1,2,Life Sciences,2,Male,4,2,Other,3,Married,51450,0,No,24,4,1,1,13,2,2,12,9,2,8,0,56-65
1705514,49,No,Travel_Rarely,Maternity,7,4,Life Sciences,3,Male,3,3,Nurse,2,Divorced,109893,3,No,14,3,2,2,29,3,3,8,7,0,7,0,46-55
1769488,34,No,Travel_Frequently,Maternity,15,3,Medical,2,Male,3,4,Administrative,1,Divorced,178574,7,No,14,3,4,2,16,3,2,14,8,6,9,0,26-35
1678672,28,No,Travel_Frequently,Cardiology,1,3,Technical Degree,1,Male,3,1,Other,3,Married,30545,3,No,15,3,4,1,5,3,4,3,2,1,2,0,26-35
1472943,29,Yes,Travel_Frequently,Cardiology,13,3,Technical Degree,1,Female,3,2,Nurse,2,Single,60533,5,No,11,3,1,0,7,4,1,5,3,0,0,0,26-35
1817745,34,Yes,Travel_Rarely,Cardiology,24,4,Medical,1,Female,2,2,Nurse,2,Single,48290,0,Yes,23,4,3,0,16,2,4,15,9,10,10,1,26-35
1218204,35,No,Travel_Rarely,Cardiology,7,1,Life Sciences,4,Male,3,1,Other,3,Married,25242,1,No,13,3,1,1,1,3,3,1,0,0,0,0,26-35
1812838,24,Yes,Travel_Frequently,Maternity,9,3,Medical,2,Male,3,1,Nurse,1,Single,33306,2,Yes,11,3,3,0,4,2,2,0,0,0,0,1,18-25
1384737,24,No,Non-Travel,Cardiology,13,2,Life Sciences,4,Female,3,1,Other,2,Married,21347,1,No,13,3,3,1,1,2,3,1,0,0,0,0,18-25
1456798,44,No,Travel_Frequently,Neurology,2,1,Medical,2,Male,3,3,Therapist,3,Single,107195,5,Yes,18,3,2,0,16,2,2,2,2,2,2,1,36-45
1075494,29,No,Travel_Rarely,Cardiology,19,3,Life Sciences,3,Male,2,2,Nurse,3,Divorced,90510,1,No,14,3,3,2,10,3,3,10,7,0,4,0,26-35
1557335,30,No,Travel_Rarely,Neurology,1,3,Life Sciences,3,Male,3,1,Other,3,Divorced,21672,0,No,21,4,1,1,6,3,4,5,3,1,3,0,26-35
1498617,55,No,Travel_Rarely,Maternity,4,4,Life Sciences,4,Male,3,2,Nurse,3,Married,42368,0,Yes,16,3,2,0,4,2,3,3,2,1,2,1,46-55
1732917,33,No,Travel_Rarely,Maternity,4,4,Medical,1,Female,2,1,Nurse,2,Married,40299,8,No,11,3,4,0,8,5,3,5,4,0,2,0,26-35
1235079,47,No,Travel_Rarely,Cardiology,14,3,Medical,3,Female,3,2,Nurse,3,Married,48206,3,Yes,17,3,3,1,11,4,2,5,4,1,2,1,46-55
1473545,28,Yes,Travel_Frequently,Maternity,2,2,Medical,3,Male,2,1,Nurse,1,Single,26891,7,No,11,3,3,0,8,2,2,0,0,0,0,0,26-35
1608433,28,No,Travel_Rarely,Maternity,1,3,Life Sciences,1,Male,2,1,Other,3,Divorced,16412,1,No,14,3,4,1,1,2,1,1,0,0,0,0,26-35
1768732,28,No,Travel_Frequently,Cardiology,7,3,Life Sciences,3,Male,3,2,Nurse,1,Single,51429,0,No,14,3,4,0,5,5,3,4,2,1,3,0,26-35
1255286,49,No,Travel_Rarely,Maternity,3,2,Medical,3,Female,2,2,Nurse,1,Married,50285,4,No,25,4,1,1,10,3,3,3,2,1,2,0,46-55
1476766,29,No,Travel_Frequently,Maternity,2,1,Life Sciences,4,Female,3,1,Nurse,2,Married,33390,0,No,13,3,3,3,4,3,3,3,2,0,2,0,26-35
1503842,28,No,Travel_Rarely,Maternity,29,1,Life Sciences,3,Male,1,2,Therapist,2,Married,68765,1,No,14,3,2,2,8,2,2,8,6,1,7,0,26-35
1285005,33,No,Travel_Rarely,Maternity,8,5,Life Sciences,4,Male,3,2,Nurse,3,Single,67074,2,Yes,17,3,1,0,14,6,3,0,0,0,0,1,26-35
1700420,32,No,Travel_Rarely,Neurology,10,3,Medical,3,Male,3,3,Other,4,Single,118062,2,No,25,4,2,0,10,5,4,5,2,0,0,0,26-35
1787068,54,No,Travel_Frequently,Neurology,11,4,Medical,2,Female,3,4,Other,4,Divorced,168336,3,No,20,4,1,1,26,2,3,14,9,1,12,0,46-55
1512296,29,Yes,Travel_Rarely,Maternity,1,4,Technical Degree,1,Male,2,1,Other,1,Single,24801,6,No,13,3,3,0,11,2,1,9,7,0,7,0,26-35
1225168,44,No,Travel_Rarely,Maternity,28,3,Life Sciences,4,Male,3,4,Administrative,1,Married,171444,3,No,13,3,3,1,24,1,4,20,6,14,17,0,36-45
1185178,39,No,Travel_Rarely,Neurology,6,3,Life Sciences,2,Female,3,3,Therapist,2,Single,87948,4,No,18,3,4,0,9,3,3,2,0,2,2,0,36-45
1791733,46,No,Travel_Rarely,Cardiology,3,3,Life Sciences,3,Female,3,4,Administrative,2,Married,174363,8,No,12,3,4,1,23,2,4,13,12,5,1,0,46-55
1445455,35,No,Travel_Rarely,Maternity,16,3,Life Sciences,4,Female,2,3,Nurse,2,Single,90363,1,No,19,3,4,0,11,3,1,11,8,3,3,0,26-35
1225098,23,No,Travel_Rarely,Maternity,20,1,Life Sciences,1,Male,3,2,Nurse,3,Single,23856,0,No,14,3,2,0,5,2,3,4,3,1,2,0,18-25
1161882,40,Yes,Travel_Rarely,Maternity,9,4,Life Sciences,4,Male,3,1,Nurse,1,Single,21189,3,No,14,3,2,0,15,3,1,5,4,1,0,0,36-45
1130650,34,No,Travel_Rarely,Cardiology,1,3,Technical Degree,4,Male,2,3,Nurse,3,Married,74372,1,Yes,14,3,4,0,10,3,3,10,9,8,6,1,26-35
1827679,31,Yes,Travel_Frequently,Maternity,3,3,Life Sciences,4,Female,3,1,Other,3,Single,42882,1,No,12,3,1,0,7,2,1,7,2,7,7,0,26-35
1385384,50,No,Travel_Frequently,Maternity,22,5,Medical,3,Male,1,4,Administrative,4,Single,151316,1,Yes,13,3,4,0,32,2,3,32,6,13,9,1,46-55
1489531,34,No,Travel_Rarely,Cardiology,7,2,Technical Degree,2,Male,3,1,Other,3,Married,24234,0,Yes,25,4,2,1,12,4,3,11,10,5,7,1,26-35
1879823,42,No,Travel_Rarely,Maternity,2,3,Medical,3,Male,2,1,Nurse,2,Married,50831,4,No,14,3,2,1,4,3,3,1,0,0,0,0,36-45
1072437,37,No,Travel_Rarely,Maternity,13,3,Medical,1,Male,3,2,Other,4,Married,44993,1,No,17,3,1,0,10,2,3,10,8,3,7,0,36-45
1685917,29,No,Travel_Rarely,Maternity,8,1,Other,3,Female,1,2,Nurse,1,Married,102008,3,No,13,3,3,1,9,3,3,7,7,0,7,0,26-35
1144941,33,No,Travel_Rarely,Maternity,25,3,Life Sciences,4,Male,2,2,Therapist,2,Single,45360,1,No,13,3,4,0,5,2,3,5,3,0,2,0,26-35
1520707,45,No,Travel_Rarely,Maternity,28,3,Technical Degree,4,Male,3,1,Other,4,Married,22386,4,No,20,4,4,1,8,3,3,5,4,0,3,0,36-45
1655596,42,No,Travel_Frequently,Maternity,2,3,Life Sciences,4,Male,3,3,Nurse,4,Married,106302,2,Yes,14,3,3,1,24,3,1,20,8,13,9,1,36-45
1582511,40,No,Travel_Rarely,Cardiology,9,2,Medical,1,Male,3,2,Nurse,1,Married,57467,0,No,12,3,4,0,9,5,4,8,4,7,1,0,36-45
1040101,33,No,Travel_Rarely,Maternity,28,4,Life Sciences,2,Male,3,2,Nurse,3,Married,54674,1,Yes,12,3,2,1,15,3,3,15,14,5,7,1,26-35
1795482,40,No,Travel_Rarely,Neurology,6,2,Medical,3,Male,3,4,Administrative,4,Single,172589,1,Yes,21,4,4,0,21,2,3,21,7,7,7,1,36-45
1487869,24,No,Travel_Rarely,Maternity,21,2,Technical Degree,3,Male,2,1,Nurse,1,Divorced,24108,0,No,14,3,2,3,2,3,3,1,1,0,0,0,18-25
1757748,40,No,Non-Travel,Maternity,8,2,Life Sciences,4,Male,3,2,Nurse,4,Divorced,42725,3,Yes,18,3,3,0,8,2,3,2,2,2,2,1,36-45
1044155,45,No,Travel_Rarely,Maternity,1,4,Technical Degree,1,Male,3,3,Nurse,2,Divorced,78131,1,No,12,3,1,3,10,4,3,10,8,7,7,0,36-45
1751058,35,No,Travel_Rarely,Cardiology,28,4,Life Sciences,2,Female,2,1,Other,3,Married,25515,0,No,23,4,1,2,6,5,3,5,3,4,2,0,26-35
1800789,32,No,Travel_Rarely,Maternity,5,2,Life Sciences,4,Female,2,2,Other,2,Married,61719,3,No,12,3,1,1,12,2,3,7,1,2,5,0,26-35
1258148,36,No,Travel_Rarely,Cardiology,2,4,Life Sciences,3,Male,3,1,Other,4,Single,27762,3,Yes,21,4,4,0,7,3,2,3,2,1,2,1,36-45
1120429,48,No,Travel_Rarely,Cardiology,16,4,Life Sciences,3,Female,3,2,Nurse,3,Divorced,67610,8,No,14,3,3,1,18,2,3,8,7,7,7,0,46-55
1604996,29,No,Travel_Rarely,Maternity,9,3,Life Sciences,3,Male,4,1,Other,3,Married,25736,6,No,18,3,1,2,5,2,2,1,0,0,0,0,26-35
1152504,33,No,Travel_Rarely,Cardiology,8,4,Life Sciences,1,Male,3,2,Nurse,1,Married,67116,2,No,13,3,4,1,8,6,1,2,2,2,2,0,26-35
1093589,30,No,Travel_Rarely,Cardiology,1,3,Life Sciences,2,Male,2,2,Nurse,1,Married,101997,1,No,11,3,4,1,10,4,3,10,8,6,7,0,26-35
1152723,38,No,Travel_Frequently,Neurology,10,4,Human Resources,3,Male,3,2,Other,3,Married,63809,3,No,11,3,3,0,10,2,3,6,3,1,2,0,36-45
1561423,35,No,Travel_Rarely,Maternity,1,3,Medical,4,Male,2,1,Nurse,1,Single,25725,1,No,19,3,2,0,3,3,3,3,0,1,2,0,26-35
1603233,30,No,Travel_Rarely,Cardiology,29,4,Technical Degree,3,Male,3,3,Nurse,2,Married,97125,3,No,12,3,2,1,9,3,3,4,2,1,3,0,26-35
1286513,35,Yes,Travel_Rarely,Maternity,2,3,Life Sciences,1,Female,3,1,Nurse,1,Divorced,21777,1,Yes,12,3,4,1,1,2,3,1,0,0,0,1,26-35
1313838,53,No,Travel_Rarely,Neurology,2,5,Technical Degree,3,Female,2,3,Therapist,4,Married,106775,0,No,16,3,2,1,34,4,3,33,7,1,9,0,46-55
1819647,38,No,Travel_Rarely,Neurology,2,3,Medical,3,Male,3,2,Therapist,2,Married,50978,4,No,11,3,1,2,7,2,3,5,2,1,4,0,36-45
1316836,32,No,Non-Travel,Maternity,1,4,Technical Degree,4,Male,3,2,Other,1,Married,42914,4,No,14,3,2,1,9,3,2,6,5,1,2,0,26-35
1595159,48,No,Travel_Rarely,Maternity,15,4,Other,3,Female,3,1,Other,1,Married,24854,8,No,12,3,4,1,10,3,2,8,2,7,6,0,46-55
1679356,34,No,Travel_Rarely,Maternity,7,4,Medical,1,Male,3,1,Other,4,Single,31206,1,No,13,3,3,0,1,4,1,1,0,0,0,0,26-35
1729981,55,No,Travel_Rarely,Cardiology,26,5,Marketing,3,Male,2,5,Administrative,4,Married,205653,1,No,21,4,3,1,36,3,3,36,6,2,13,0,46-55
1597323,34,No,Travel_Rarely,Maternity,1,4,Life Sciences,2,Male,3,2,Other,4,Married,57582,9,No,17,3,2,1,9,3,2,2,2,2,1,0,26-35
1765716,26,No,Travel_Rarely,Maternity,3,3,Life Sciences,1,Female,3,1,Other,4,Married,21641,1,No,21,4,1,0,1,5,3,1,0,0,0,0,26-35
1573518,38,No,Travel_Rarely,Cardiology,14,3,Life Sciences,3,Male,3,2,Nurse,2,Married,104202,0,No,11,3,4,1,10,3,3,9,8,7,7,0,36-45
1755222,38,No,Travel_Rarely,Cardiology,16,3,Life Sciences,2,Female,3,2,Nurse,2,Single,44079,2,No,12,3,2,0,8,5,4,3,2,1,2,0,36-45
1689960,36,No,Travel_Rarely,Cardiology,1,4,Life Sciences,2,Female,3,2,Nurse,3,Single,71558,6,No,13,3,1,0,15,5,3,1,0,0,0,0,36-45
1321308,29,No,Travel_Rarely,Maternity,3,1,Medical,2,Male,3,1,Nurse,1,Single,49592,1,Yes,18,3,4,0,10,3,3,10,9,1,5,1,26-35
1261502,35,No,Travel_Rarely,Maternity,10,4,Medical,1,Female,3,2,Nurse,3,Single,64491,3,Yes,16,3,3,0,10,4,3,5,2,0,4,1,26-35
1041532,39,No,Travel_Rarely,Cardiology,6,3,Medical,4,Male,4,3,Nurse,3,Married,86489,2,No,11,3,1,1,11,3,3,7,6,7,6,0,36-45
1828789,29,No,Travel_Frequently,Maternity,2,1,Life Sciences,1,Male,3,2,Nurse,4,Divorced,92957,1,No,19,3,4,1,6,0,4,6,4,1,3,0,26-35
1638427,50,No,Travel_Rarely,Cardiology,9,3,Marketing,3,Male,3,5,Administrative,3,Married,202976,4,Yes,16,3,3,1,27,2,3,1,0,0,0,1,46-55
1788553,23,No,Travel_Rarely,Maternity,10,3,Technical Degree,4,Male,4,1,Other,3,Married,21767,2,No,16,3,4,1,4,2,3,2,2,2,2,0,18-25
1599847,36,No,Travel_Frequently,Maternity,6,4,Life Sciences,1,Male,4,2,Nurse,1,Married,58401,3,Yes,13,3,4,1,9,3,3,3,2,0,2,1,36-45
1856176,42,No,Travel_Rarely,Neurology,9,2,Other,4,Male,2,5,Other,4,Single,205937,8,No,22,4,4,0,24,2,3,1,0,0,1,0,36-45
1106946,35,No,Travel_Rarely,Maternity,28,3,Life Sciences,2,Male,4,2,Nurse,3,Married,35774,1,No,17,3,4,2,10,3,2,10,9,6,8,0,26-35
1866800,34,No,Travel_Frequently,Maternity,10,4,Technical Degree,4,Male,2,2,Nurse,3,Married,53162,1,No,14,3,2,1,8,3,2,8,2,7,7,0,26-35
1492385,40,No,Travel_Rarely,Cardiology,14,2,Life Sciences,4,Female,3,2,Nurse,1,Married,48710,1,No,15,3,3,1,5,2,3,5,4,1,2,0,36-45
1463621,43,No,Travel_Rarely,Maternity,27,3,Technical Degree,4,Male,4,1,Nurse,2,Divorced,51198,5,No,12,3,3,1,8,0,3,6,4,0,2,0,36-45
